t_s,frame_id,camera_timestamp_ns,contrast_roi1,contrast_roi2,mean_roi1,mean_roi2,ratio_roi1_roi2,raw_index
34.139047,2036,4797221860904,0.340446,0.232470,20016.11,8556.94,1.464473,
34.155792,2037,4797238627976,0.340132,0.231451,20019.08,8564.22,1.469563,
34.172568,2038,4797255396088,0.339879,0.233932,20006.80,8575.40,1.452895,
34.189314,2039,4797272164216,0.340394,0.233876,20018.19,8565.59,1.455444,
34.206121,2040,4797288931552,0.340807,0.231394,20021.62,8538.16,1.472846,102
34.222851,2041,4797305698648,0.340036,0.228611,20014.94,8542.24,1.487401,
34.239630,2042,4797322466592,0.339788,0.231700,20011.21,8561.77,1.466500,
34.256488,2043,4797339234112,0.339909,0.238522,20004.11,8599.69,1.425063,
34.273248,2044,4797356002328,0.340459,0.236788,20010.47,8574.27,1.437825,
34.290116,2045,4797372770112,0.339504,0.233878,20010.43,8582.59,1.451628,
34.306817,2046,4797389536976,0.340048,0.233932,20022.58,8556.38,1.453618,
34.323670,2047,4797406304648,0.340155,0.229997,20014.75,8594.14,1.478951,
34.340357,2048,4797423073112,0.339917,0.232417,20021.43,8608.72,1.462531,
34.357047,2049,4797439840112,0.339658,0.235175,20022.37,8600.49,1.444276,
34.373733,2050,4797456607680,0.339725,0.230752,20020.52,8620.42,1.472252,
34.390511,2051,4797473375736,0.340292,0.234838,20013.82,8585.75,1.449054,
34.407276,2052,4797490143056,0.339783,0.232288,20023.63,8571.58,1.462765,
34.424073,2053,4797506911216,0.339826,0.231397,20016.24,8566.63,1.468588,
34.440944,2054,4797523679072,0.340246,0.234100,20018.92,8546.27,1.453425,
34.457654,2055,4797540446736,0.340116,0.235428,20013.49,8577.65,1.444673,
34.474427,2056,4797557214088,0.339690,0.236529,20021.05,8544.28,1.436143,
34.491214,2057,4797573981736,0.340006,0.231198,20014.45,8523.66,1.470629,
34.507980,2058,4797590749440,0.340224,0.233100,20026.23,8482.46,1.459566,
34.524762,2059,4797607516736,0.340394,0.231979,20026.07,8530.84,1.467350,
34.541457,2060,4797624284592,0.339176,0.227223,20070.05,8561.64,1.492699,103
34.558286,2061,4797641052624,0.338968,0.224635,20070.30,8551.90,1.508972,
34.575029,2062,4797657819592,0.339126,0.230552,20073.53,8575.99,1.470932,
34.591758,2063,4797674587216,0.339146,0.229406,20068.28,8597.61,1.478364,
34.608609,2064,4797691355552,0.339003,0.231371,20076.20,8540.80,1.465192,
34.625389,2065,4797708122704,0.338865,0.227270,20087.85,8569.98,1.491026,
34.642138,2066,4797724890904,0.338412,0.227310,20081.63,8604.53,1.488770,
34.658869,2067,4797741658216,0.338801,0.227342,20085.31,8556.77,1.490267,
34.675669,2068,4797758426184,0.339285,0.229985,20079.81,8613.41,1.475248,
34.692401,2069,4797775193664,0.339443,0.228866,20086.06,8574.16,1.483155,
34.709175,2070,4797791961032,0.339379,0.228001,20082.14,8605.43,1.488496,
34.725910,2071,4797808729200,0.338794,0.231004,20085.81,8662.98,1.466620,
34.742762,2072,4797825496464,0.338733,0.229037,20082.86,8627.44,1.478943,
34.759563,2073,4797842264144,0.338526,0.228530,20087.72,8620.61,1.481318,
34.776302,2074,4797859032056,0.339199,0.233811,20088.00,8611.85,1.450738,
34.793011,2075,4797875799088,0.339447,0.228836,20086.02,8617.79,1.483366,
34.809785,2076,4797892567552,0.339643,0.230274,20092.11,8640.17,1.474949,
34.826502,2077,4797909335072,0.338957,0.225214,20091.90,8641.54,1.505046,
34.843365,2078,4797926102328,0.339073,0.227101,20090.79,8641.17,1.493050,
34.860041,2079,4797942869736,0.338268,0.226023,20090.29,8638.84,1.496606,
34.876791,2080,4797959637776,0.338951,0.228757,20088.32,8600.26,1.481707,104
34.893622,2081,4797976405592,0.338465,0.229515,20084.34,8637.52,1.474696,
34.910377,2082,4797993173056,0.339641,0.229293,20097.58,8651.35,1.481253,
34.927116,2083,4798009940976,0.339763,0.227951,20094.63,8664.19,1.490506,
34.943945,2084,4798026708680,0.339184,0.226892,20082.91,8622.80,1.494913,
34.960730,2085,4798043476216,0.338960,0.226734,20081.45,8619.89,1.494969,
34.977462,2086,4798060244000,0.339043,0.227945,20086.89,8633.22,1.487389,
34.994158,2087,4798077011832,0.339315,0.227868,20092.12,8655.78,1.489085,
35.011008,2088,4798093778736,0.339116,0.233461,20090.63,8700.66,1.452556,
35.027795,2089,4798110546704,0.339857,0.229408,20089.43,8702.66,1.481454,
35.044542,2090,4798127314088,0.339978,0.230783,20090.16,8667.94,1.473149,
35.061331,2091,4798144082240,0.338887,0.233171,20090.06,8681.52,1.453381,
35.078105,2092,4798160849592,0.339282,0.233050,20092.84,8682.87,1.455837,
35.094890,2093,4798177617200,0.338961,0.232679,20090.66,8648.45,1.456775,
35.111572,2094,4798194384976,0.338690,0.230853,20089.20,8677.77,1.467120,
35.128347,2095,4798211152464,0.339284,0.232528,20087.79,8698.05,1.459113,
35.145104,2096,4798227919904,0.339333,0.232881,20087.16,8721.77,1.457112,
35.161893,2097,4798244688112,0.340100,0.232803,20092.22,8707.36,1.460893,
35.178692,2098,4798261455312,0.339561,0.231654,20095.26,8690.27,1.465811,
35.195426,2099,4798278223352,0.338935,0.235042,20094.43,8732.05,1.442018,
35.212183,2100,4798294990816,0.339171,0.230731,20084.49,8700.52,1.469988,105
35.228926,2101,4798311758424,0.339946,0.231986,20091.72,8687.85,1.465371,
35.245703,2102,4798328525904,0.340003,0.232012,20085.09,8714.11,1.465452,
35.262522,2103,4798345294496,0.339385,0.231519,20083.80,8746.05,1.465904,
35.279227,2104,4798362061512,0.339596,0.232037,20086.87,8706.25,1.463541,
35.295982,2105,4798378829624,0.339565,0.231583,20088.78,8721.22,1.466280,
35.312828,2106,4798395596536,0.339653,0.230396,20089.29,8672.24,1.474218,
35.329630,2107,4798412364736,0.339597,0.233247,20091.39,8717.54,1.455951,
35.346367,2108,4798429132568,0.339612,0.231453,20089.51,8707.44,1.467304,
35.363064,2109,4798445899480,0.339494,0.230173,20100.90,8656.46,1.474951,
35.379891,2110,4798462668072,0.339661,0.233703,20094.21,8671.36,1.453387,
35.396605,2111,4798479435240,0.339444,0.231882,20092.84,8669.43,1.463864,
35.413345,2112,4798496202496,0.339502,0.230699,20096.13,8686.66,1.471623,
35.430181,2113,4798512971000,0.339335,0.233191,20098.59,8704.02,1.455182,
35.446909,2114,4798529737848,0.339012,0.236450,20087.73,8646.34,1.433761,
35.463696,2115,4798546506240,0.339804,0.234794,20101.83,8625.80,1.447241,
35.480517,2116,4798563273440,0.339872,0.232815,20092.50,8679.11,1.459835,
35.497218,2117,4798580041016,0.339774,0.234888,20095.12,8677.93,1.446534,
35.514002,2118,4798596808720,0.339621,0.231618,20100.44,8627.03,1.466299,
35.530770,2119,4798613576216,0.340043,0.233731,20098.57,8649.89,1.454851,
35.547610,2120,4798630343944,0.339816,0.237647,20099.64,8646.95,1.429922,106
35.564359,2121,4798647112240,0.339583,0.233576,20100.04,8617.95,1.453842,
35.581121,2122,4798663879704,0.340029,0.236171,20103.56,8647.65,1.439757,
35.597849,2123,4798680647240,0.340198,0.236786,20097.12,8694.26,1.436731,
35.614585,2124,4798697414552,0.339833,0.233816,20108.32,8632.60,1.453420,
35.631428,2125,4798714182792,0.340050,0.231531,20106.39,8585.42,1.468701,
35.648248,2126,4798730949920,0.339993,0.233663,20103.68,8633.08,1.455058,
35.664893,2127,4798747717464,0.340076,0.230415,20104.37,8632.99,1.475933,
35.681749,2128,4798764485568,0.339665,0.228524,20101.27,8608.49,1.486340,
35.698420,2129,4798781252704,0.340222,0.230747,20106.85,8646.28,1.474442,
35.715269,2130,4798798020424,0.340330,0.230776,20105.81,8685.60,1.474723,
35.731959,2131,4798814788496,0.340579,0.229391,20110.95,8690.32,1.484710,
35.748754,2132,4798831556088,0.340205,0.229722,20106.16,8694.14,1.480942,
35.765540,2133,4798848324240,0.340229,0.229674,20100.95,8691.78,1.481358,
35.782288,2134,4798865091088,0.340634,0.227295,20091.45,8666.32,1.498644,
35.799060,2135,4798881859256,0.340393,0.227840,20105.84,8644.51,1.493999,
35.815798,2136,4798898627032,0.340146,0.225705,20110.66,8639.48,1.507040,
35.832553,2137,4798915394168,0.340409,0.228309,20105.35,8616.47,1.490999,
35.849393,2138,4798932162088,0.340439,0.230341,20102.52,8658.44,1.477974,
35.866129,2139,4798948930216,0.340089,0.227189,20112.65,8574.73,1.496945,
35.882863,2140,4798965697496,0.340124,0.224091,20100.80,8608.94,1.517795,107
35.899672,2141,4798982465216,0.340711,0.229017,20102.75,8609.01,1.487711,
35.916394,2142,4798999232496,0.340150,0.226372,20100.24,8646.93,1.502615,
35.933152,2143,4799016000592,0.340252,0.223151,20102.95,8615.84,1.524762,
35.950044,2144,4799032768496,0.340537,0.226341,20105.67,8646.94,1.504533,
35.966802,2145,4799049535592,0.340314,0.225669,20108.93,8614.68,1.508020,
35.983496,2146,4799066303088,0.340331,0.227279,20102.36,8660.09,1.497417,
36.000285,2147,4799083071168,0.340485,0.226722,20107.50,8633.64,1.501771,
36.016996,2148,4799099838960,0.340276,0.226885,20102.60,8673.36,1.499777,
36.033784,2149,4799116606184,0.340014,0.227940,20106.00,8608.38,1.491679,
36.050542,2150,4799133374088,0.340147,0.224567,20111.49,8596.53,1.514680,
36.067291,2151,4799150141736,0.339852,0.224976,20104.23,8615.64,1.510616,
36.084137,2152,4799166909568,0.340198,0.224340,20106.57,8619.83,1.516440,
36.100888,2153,4799183676664,0.339936,0.222461,20099.92,8640.56,1.528070,
36.117599,2154,4799200445088,0.340065,0.224001,20100.03,8625.80,1.518142,
36.134393,2155,4799217211832,0.340066,0.227128,20101.50,8607.30,1.497242,
36.151120,2156,4799233979592,0.339813,0.228839,20095.74,8617.18,1.484943,
36.167950,2157,4799250747200,0.340073,0.229920,20111.61,8615.08,1.479096,
36.184713,2158,4799267515664,0.340240,0.233368,20108.90,8622.20,1.457950,
36.201522,2159,4799284282592,0.339478,0.229163,20101.36,8651.60,1.481382,
36.218226,2160,4799301051112,0.340151,0.224046,20106.69,8640.08,1.518222,108
36.234966,2161,4799317818240,0.340146,0.226164,20099.99,8588.81,1.503979,
36.251745,2162,4799334586312,0.340067,0.224733,20094.30,8603.26,1.513205,
36.268543,2163,4799351353512,0.339965,0.226785,20094.51,8597.68,1.499063,
36.285289,2164,4799368121408,0.340225,0.223898,20107.20,8596.89,1.519555,
36.302183,2165,4799384888464,0.339496,0.229416,20107.28,8600.49,1.479825,
36.318919,2166,4799401657072,0.339861,0.228017,20107.81,8627.57,1.490507,
36.335660,2167,4799418424056,0.340349,0.226653,20104.10,8607.78,1.501627,
36.352336,2168,4799435191568,0.340700,0.224995,20111.38,8572.69,1.514252,
36.369128,2169,4799451959112,0.339849,0.224690,20103.98,8625.96,1.512521,
36.385899,2170,4799468727272,0.339661,0.224107,20097.96,8618.73,1.515619,
36.402663,2171,4799485494680,0.339989,0.223374,20107.07,8626.04,1.522064,
36.419497,2172,4799502262296,0.339385,0.221282,20111.05,8621.42,1.533721,
36.436228,2173,4799519029960,0.340272,0.224027,20101.29,8608.10,1.518885,
36.452984,2174,4799535798056,0.339975,0.223235,20095.80,8588.14,1.522947,
36.469745,2175,4799552565272,0.339902,0.222891,20094.09,8578.37,1.524968,
36.486526,2176,4799569333112,0.341240,0.222859,20040.10,8556.88,1.531192,
36.503281,2177,4799586100648,0.341063,0.222287,20037.46,8579.90,1.534334,
36.520081,2178,4799602868088,0.341274,0.222093,20043.92,8555.46,1.536621,
36.536772,2179,4799619635832,0.341383,0.226561,20047.83,8584.33,1.506806,
36.553587,2180,4799636404032,0.340644,0.227755,20041.15,8590.34,1.495662,109
36.570413,2181,4799653171832,0.341150,0.226537,20039.80,8653.15,1.505932,
36.587143,2182,4799669939072,0.341043,0.225351,20033.87,8656.65,1.513390,
36.603993,2183,4799686706720,0.340595,0.227777,20027.35,8651.71,1.495301,
36.620775,2184,4799703474016,0.340805,0.226710,20035.23,8647.87,1.503262,
36.637495,2185,4799720242256,0.341072,0.226019,20034.64,8681.64,1.509041,
36.654267,2186,4799737010000,0.341001,0.225077,20034.91,8675.99,1.515040,
36.670980,2187,4799753777200,0.340688,0.228270,20045.49,8647.46,1.492478,
36.687806,2188,4799770545328,0.341136,0.227143,20034.87,8667.30,1.501856,
36.704533,2189,4799787312624,0.340829,0.228246,20038.64,8667.85,1.493253,
36.721280,2190,4799804080480,0.340779,0.224784,20038.23,8628.49,1.516030,
36.738134,2191,4799820847960,0.341285,0.226212,20034.34,8626.68,1.508697,
36.754965,2192,4799837616056,0.340814,0.229209,20031.44,8626.11,1.486915,
36.771567,2193,4799854383200,0.341238,0.227990,20031.31,8623.10,1.496721,
36.788324,2194,4799871151296,0.340827,0.229522,20031.80,8610.49,1.484941,
36.805099,2195,4799887919184,0.340133,0.232687,20035.00,8618.07,1.461760,
36.821866,2196,4799904686592,0.340914,0.231341,20041.53,8585.27,1.473640,
36.838639,2197,4799921454296,0.340936,0.226068,20036.52,8588.91,1.508113,
36.855567,2198,4799938221512,0.341392,0.230134,20038.90,8585.52,1.483448,
36.872154,2199,4799954989568,0.340997,0.228060,20037.45,8639.64,1.495206,
36.888938,2200,4799971756976,0.341411,0.228683,20033.19,8574.88,1.492944,110
36.905710,2201,4799988524240,0.341541,0.228763,20031.18,8573.11,1.492990,
36.922455,2202,4800005292352,0.341399,0.228720,20029.58,8556.87,1.492651,
36.939333,2203,4800022059664,0.341164,0.228028,20022.35,8552.09,1.496150,
36.956069,2204,4800038827944,0.340434,0.226402,20034.76,8557.09,1.503670,
36.972814,2205,4800055595680,0.340389,0.230070,20038.29,8590.78,1.479500,
36.989573,2206,4800072363088,0.340989,0.229304,20039.40,8576.92,1.487058,
37.006349,2207,4800089130736,0.341174,0.228531,20025.34,8578.73,1.492900,
37.023081,2208,4800105898536,0.341359,0.230987,20024.27,8552.42,1.477831,
37.039874,2209,4800122665792,0.341208,0.235549,20027.17,8600.13,1.448562,
37.056614,2210,4800139434072,0.341050,0.233923,20026.74,8540.52,1.457959,
37.073497,2211,4800156201184,0.340790,0.234229,20026.41,8571.76,1.454945,
37.090224,2212,4800172969016,0.340553,0.237426,20029.18,8538.69,1.434355,
37.106963,2213,4800189736776,0.340431,0.236160,20037.49,8562.20,1.441529,
37.123692,2214,4800206504536,0.341128,0.233005,20016.82,8576.28,1.464040,
37.140449,2215,4800223272088,0.341305,0.234090,20030.75,8550.91,1.458005,
37.157235,2216,4800240039680,0.341296,0.240733,20031.16,8553.34,1.417735,
37.174005,2217,4800256807736,0.340827,0.236033,20027.83,8601.93,1.443980,
37.190758,2218,4800273574552,0.340447,0.232607,20023.15,8559.07,1.463613,
37.207629,2219,4800290342976,0.340250,0.234240,20035.56,8609.78,1.452572,
37.224386,2220,4800307109816,0.340651,0.232269,20018.58,8623.23,1.466622,111
37.241079,2221,4800323878216,0.341173,0.234382,20017.35,8599.81,1.455627,
37.257840,2222,4800340645816,0.341345,0.231449,20026.38,8602.78,1.474814,
37.274616,2223,4800357413664,0.340928,0.233797,20026.91,8654.65,1.458222,
37.291341,2224,4800374180568,0.340915,0.232527,20025.25,8593.52,1.466133,
37.308217,2225,4800390948664,0.340611,0.234887,20028.54,8636.49,1.450102,
37.325060,2226,4800407716056,0.340509,0.230986,20024.70,8592.53,1.474155,
37.341663,2227,4800424484240,0.340900,0.229512,20022.91,8556.60,1.485328,
37.358464,2228,4800441251592,0.341044,0.232298,20014.64,8552.31,1.468134,
37.375238,2229,4800458018976,0.340885,0.232913,20016.72,8556.07,1.463570,
37.391955,2230,4800474786536,0.341777,0.234074,20016.15,8590.70,1.460121,
37.408817,2231,4800491554240,0.341735,0.233447,20020.00,8621.07,1.463865,
37.425593,2232,4800508322056,0.340316,0.233976,20028.09,8594.36,1.454491,
37.442283,2233,4800525090216,0.340243,0.232116,20024.78,8582.14,1.465828,
37.459128,2234,4800541857088,0.340711,0.231096,20014.53,8581.63,1.474331,
37.475808,2235,4800558624736,0.341033,0.230970,20020.51,8590.67,1.476523,
37.492578,2236,4800575393088,0.341393,0.231114,20021.25,8615.42,1.477164,
37.509345,2237,4800592160056,0.341582,0.230686,20013.89,8626.25,1.480721,
37.526165,2238,4800608928568,0.341048,0.232864,20008.81,8600.00,1.464581,
37.542943,2239,4800625695608,0.340543,0.234841,20017.15,8593.16,1.450096,
37.559663,2240,4800642463072,0.340630,0.233887,20010.39,8595.30,1.456387,112
37.576522,2241,4800659231568,0.340734,0.230501,20017.12,8565.63,1.478234,
37.593196,2242,4800675999056,0.340713,0.234203,20004.92,8576.67,1.454776,
37.609974,2243,4800692766184,0.340822,0.230144,20010.73,8590.14,1.480906,
37.626727,2244,4800709534144,0.341498,0.230263,20006.71,8560.34,1.483076,
37.643521,2245,4800726302112,0.340829,0.232085,20015.45,8557.66,1.468553,
37.660405,2246,4800743069168,0.340082,0.231000,20019.03,8525.26,1.472218,
37.677106,2247,4800759837256,0.340120,0.231471,20010.96,8548.90,1.469388,
37.693915,2248,4800776605016,0.341103,0.230503,20014.60,8568.40,1.479822,
37.710641,2249,4800793372168,0.342071,0.230419,20010.28,8573.61,1.484562,
37.727376,2250,4800810139592,0.340618,0.232963,20010.16,8596.20,1.462109,
37.744182,2251,4800826907976,0.340089,0.233137,20012.02,8546.51,1.458756,
37.760855,2252,4800843675760,0.340823,0.230683,20007.69,8532.87,1.477449,
37.777687,2253,4800860443216,0.341123,0.229642,20014.24,8575.26,1.485458,
37.794463,2254,4800877211032,0.340818,0.233689,20010.91,8589.61,1.458426,
37.811183,2255,4800893978576,0.340528,0.228288,20012.69,8610.47,1.491658,
37.827931,2256,4800910745960,0.341008,0.230372,20014.64,8626.09,1.480249,
37.844751,2257,4800927513960,0.341080,0.227342,20019.87,8599.75,1.500295,
37.861434,2258,4800944281736,0.340516,0.229414,20009.09,8597.47,1.484286,
37.878202,2259,4800961048648,0.340571,0.231263,20017.86,8585.34,1.472658,
37.895108,2260,4800977816568,0.340481,0.230752,20013.45,8531.60,1.475528,113
37.911811,2261,4800994584680,0.341108,0.228876,20012.51,8542.05,1.490360,
37.928615,2262,4801011351720,0.340858,0.231104,20016.98,8543.99,1.474914,
37.945386,2263,4801028119736,0.340901,0.229211,20014.01,8580.03,1.487280,
37.962126,2264,4801044887056,0.340698,0.229171,20004.96,8564.03,1.486655,
37.978966,2265,4801061654568,0.340205,0.231267,20009.47,8570.05,1.471046,
37.995659,2266,4801078422976,0.340750,0.231897,20014.25,8563.03,1.469405,
38.012496,2267,4801095189848,0.341155,0.233388,20012.22,8604.79,1.461755,
38.029172,2268,4801111958072,0.340154,0.233050,20013.11,8583.81,1.459575,
38.045914,2269,4801128725960,0.340384,0.230986,20006.46,8552.66,1.473617,
38.062773,2270,4801145493072,0.340257,0.233863,20016.55,8580.67,1.454940,
38.079510,2271,4801162260592,0.340500,0.231865,20015.73,8564.80,1.468526,
38.096275,2272,4801179028464,0.340758,0.232959,20005.73,8547.81,1.462738,
38.113038,2273,4801195795944,0.340402,0.231593,20003.67,8557.66,1.469832,
38.129860,2274,4801212563512,0.340487,0.233858,20016.58,8565.77,1.455956,
38.146566,2275,4801229331240,0.340293,0.232238,20011.88,8532.03,1.465273,
38.163394,2276,4801246099568,0.340599,0.230208,20010.65,8539.74,1.479529,
38.180062,2277,4801262867240,0.340265,0.233042,20020.12,8564.45,1.460103,
38.196868,2278,4801279634720,0.340762,0.231851,20016.63,8606.67,1.469743,
38.213693,2279,4801296401736,0.341071,0.232499,20012.30,8574.45,1.466974,
38.230363,2280,4801313170112,0.340334,0.231529,20015.29,8566.09,1.469942,114
38.247127,2281,4801329937736,0.340447,0.230792,20009.64,8612.52,1.475129,
38.263928,2282,4801346705072,0.340536,0.233534,20000.02,8567.48,1.458187,
38.280678,2283,4801363473200,0.340216,0.233952,20009.99,8546.60,1.454211,
38.297520,2284,4801380240032,0.340458,0.236038,20013.36,8594.48,1.442387,
38.314279,2285,4801397008200,0.340585,0.234577,20011.09,8598.61,1.451911,
38.330963,2286,4801413775464,0.340163,0.234826,20012.22,8566.85,1.448576,
38.347809,2287,4801430543720,0.340532,0.236074,20003.86,8596.04,1.442479,
